	ts_code	ann_date	end_date	holder_name	hold_amount
21	300672.SZ	20201030	20200930	湖南国科控股有限公司	39035306.0
22	300672.SZ	20201030	20200930	国家集成电路产业投资基金股份有限公司	26325588.0
23	300672.SZ	20201030	20200930	长沙芯途投资管理有限公司	21461864.0
24	300672.SZ	20201030	20200930	陈岗	10977081.0
25	300672.SZ	20201030	20200930	赵建平	4160000.0
26	300672.SZ	20201030	20200930	赵吉	3500000.0
27	300672.SZ	20201030	20200930	王春江	3240851.0
28	300672.SZ	20201030	20200930	贺朴	2603853.0
29	300672.SZ	20201030	20200930	向平	2021788.0
30	300672.SZ	20200828	20200630	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	1527935.0
31	300672.SZ	20200828	20200630	国家集成电路产业投资基金股份有限公司	26325588.0
32	300672.SZ	20200828	20200630	陈岗	11521381.0
33	300672.SZ	20200828	20200630	赵建平	4160000.0
34	300672.SZ	20200828	20200630	赵吉	3600000.0
35	300672.SZ	20200828	20200630	严富泉	3465437.0
36	300672.SZ	20200828	20200630	王春江	2971851.0
37	300672.SZ	20200828	20200630	中国银行股份有限公司—国泰CES半导体行业交易型开放式指数证券投资基金	1527935.0
38	300672.SZ	20200828	20200630	李建佺	1267543.0
39	300672.SZ	20200828	20200630	黄学良	1250765.0
40	300672.SZ	20200828	20200630	华宝信托有限责任公司—华宝信托—湖南国科微电子股份有限公司2020年员工持股集合资金信托计划	1239821.0
0	300708.SZ	20210428	20210331	孙永杰	44400000.0
1	300708.SZ	20210428	20210331	潘华荣	17602830.0
2	300708.SZ	20210428	20210331	京福资产管理有限公司-北京京福投资管理中心(有限合伙)	12513300.0
3	300708.SZ	20210428	20210331	徐英盖	3613818.0
4	300708.SZ	20210428	20210331	殷作钊	1253600.0
5	300708.SZ	20210428	20210331	苏州知尚企业管理咨询有限公司	831500.0
6	300708.SZ	20210428	20210331	唐菂	455000.0
7	300708.SZ	20210428	20210331	瑞士信贷(香港)有限公司	420000.0
8	300708.SZ	20210428	20210331	郑素婵	345000.0
9	300708.SZ	20210428	20210331	吴朋	314300.0
10	300708.SZ	20210428	20201231	孙永杰	44400000.0
11	300708.SZ	20210428	20201231	潘华荣	16114821.0
12	300708.SZ	20210428	20201231	京福资产管理有限公司-北京京福投资管理中心(有限合伙)	13427400.0
13	300708.SZ	20210428	20201231	上海知韬企业管理咨询中心(有限合伙)	1345594.0
14	300708.SZ	20210428	20201231	苏州知尚企业管理咨询有限公司	941500.0
15	300708.SZ	20210428	20201231	瑞士信贷(香港)有限公司	496700.0
16	300708.SZ	20210428	20201231	唐菂	455000.0
17	300708.SZ	20210428	20201231	华泰证券股份有限公司	316300.0
18	300708.SZ	20210428	20201231	徐英盖	276544.0
19	300708.SZ	20210428	20201231	陈玉真	270000.0
20	300708.SZ	20201020	20200930	JPMORGAN CHASE BANK NATIONAL ASSOCIATION	334419.0
21	300708.SZ	20201020	20200930	瑞士信贷(香港)有限公司	1254500.0
22	300708.SZ	20201020	20200930	徐英盖	955244.0
23	300708.SZ	20201020	20200930	苏州知尚企业管理咨询有限公司	941500.0
24	300708.SZ	20201020	20200930	任艳萍	570000.0
25	300708.SZ	20201020	20200930	唐菂	455000.0
26	300708.SZ	20201020	20200930	JPMORGAN CHASE BANK,NATIONAL ASSOCIATION	334419.0
27	300708.SZ	20201020	20200930	倪志祥	312800.0
28	300708.SZ	20201020	20200930	刘月明	253020.0
29	300708.SZ	20201020	20200930	UBS AG	220248.0
30	300708.SZ	20201020	20200930	顾金地	218200.0
31	300708.SZ	20200812	20200630	徐英盖	3549217.0
32	300708.SZ	20200812	20200630	唐菂	2980000.0
33	300708.SZ	20200812	20200630	胡坤群	1402500.0
34	300708.SZ	20200812	20200630	张玥	1010201.0
35	300708.SZ	20200812	20200630	苏州知尚企业管理咨询有限公司	941500.0
36	300708.SZ	20200812	20200630	郑素婵	853300.0
37	300708.SZ	20200812	20200630	杨龙山	680000.0
38	300708.SZ	20200812	20200630	段金花	641800.0
39	300708.SZ	20200812	20200630	刘淼	601000.0
40	300708.SZ	20200812	20200630	张虹	580000.0
0	300842.SZ	20210426	20210331	沈锡宝	75100.0
1	300842.SZ	20210426	20210331	徐赞	69700.0
2	300842.SZ	20210426	20210331	沈海燕	210352.0
3	300842.SZ	20210426	20210331	何雪芬	159000.0
4	300842.SZ	20210426	20210331	耿福能	125778.0
5	300842.SZ	20210426	20210331	袁宝丰	100000.0
6	300842.SZ	20210426	20210331	戚继雄	92500.0
7	300842.SZ	20210426	20210331	张培东	90200.0
9	300842.SZ	20210426	20210331	郑滨	74900.0
10	300842.SZ	20210426	20210331	吴绍锋	73000.0
12	300842.SZ	20210426	20201231	沈海燕	210352.0
13	300842.SZ	20210426	20201231	张献国	192500.0
14	300842.SZ	20210426	20201231	中国工商银行股份有限公司-广发改革先锋灵活配置混合型证券投资基金	140300.0
15	300842.SZ	20210426	20201231	国泰多策略绝对收益股票型养老金产品-招商银行股份有限公司	130000.0
16	300842.SZ	20210426	20201231	法国兴业银行	102900.0
17	300842.SZ	20210426	20201231	郑秀文	101563.0
18	300842.SZ	20210426	20201231	袁宝丰	100000.0
19	300842.SZ	20210426	20201231	王勇杰	95000.0
20	300842.SZ	20210426	20201231	张培东	90200.0
21	300842.SZ	20210426	20201231	何雪芬	82800.0
24	300842.SZ	20201028	20200930	国泰多策略绝对收益股票型养老金产品-招商银行股份有限公司	153305.0
25	300842.SZ	20201028	20200930	JPMORGAN CHASE BANK NATIONAL ASSOCIATION	128391.0
26	300842.SZ	20201028	20200930	沈海燕	210352.0
27	300842.SZ	20201028	20200930	瑞士信贷(香港)有限公司	205841.0
28	300842.SZ	20201028	20200930	郑秀文	182163.0
29	300842.SZ	20201028	20200930	刘刚	170000.0
31	300842.SZ	20201028	20200930	肖行昌	133382.0
32	300842.SZ	20201028	20200930	JPMORGAN CHASE BANK,NATIONAL ASSOCIATION	128391.0
33	300842.SZ	20201028	20200930	交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金	103655.0
34	300842.SZ	20201028	20200930	法国兴业银行	102400.0
35	300842.SZ	20201028	20200930	袁宝丰	100000.0
36	300842.SZ	20200826	20200630	方正证券-光大银行-方正证券量化鑫瑞1号集合资产管理计划	17400.0
37	300842.SZ	20200826	20200630	方正证券-招商银行-方正证券量化强势7号集合资产管理计划	16157.0
38	300842.SZ	20200826	20200630	张文轩	42363.0
39	300842.SZ	20200826	20200630	史博文	37512.0
40	300842.SZ	20200826	20200630	董世环	30111.0
0	600171.SH	20210424	20210331	华大半导体有限公司	178200000.0
1	600171.SH	20210424	20210331	亓蓉	9417638.0
2	600171.SH	20210424	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	9016984.0
4	600171.SH	20210424	20210331	陈强	6579445.0
5	600171.SH	20210424	20210331	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	6494665.0
6	600171.SH	20210424	20210331	香港中央结算有限公司(陆股通)	5926612.0
7	600171.SH	20210424	20210331	深圳市宝新微投资中心(有限合伙)	3531354.0
8	600171.SH	20210424	20210331	中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金	2719409.0
9	600171.SH	20210424	20210331	陈晓东	2200000.0
10	600171.SH	20210424	20210331	丁贤平	2092500.0
11	600171.SH	20210330	20201231	华大半导体有限公司	178200000.0
12	600171.SH	20210330	20201231	亓蓉	9417638.0
13	600171.SH	20210330	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	8571284.0
14	600171.SH	20210330	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	7445565.0
15	600171.SH	20210330	20201231	陈强	6579445.0
16	600171.SH	20210330	20201231	香港中央结算有限公司(陆股通)	4884353.0
17	600171.SH	20210330	20201231	深圳市宝新微投资中心(有限合伙)	3849544.0
18	600171.SH	20210330	20201231	中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金	2637909.0
19	600171.SH	20210330	20201231	陈晓东	2250000.0
20	600171.SH	20210330	20201231	丁贤平	2000100.0
21	600171.SH	20201031	20200930	华大半导体有限公司	178200000.0
22	600171.SH	20201031	20200930	中央汇金资产管理有限责任公司	30619700.0
23	600171.SH	20201031	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	9545584.0
24	600171.SH	20201031	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	11141965.0
26	600171.SH	20201031	20200930	香港中央结算有限公司(陆股通)	4082754.0
27	600171.SH	20201031	20200930	中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金	2837209.0
28	600171.SH	20201031	20200930	杨莅宁	2306210.0
29	600171.SH	20201031	20200930	白凤天	1975731.0
30	600171.SH	20201031	20200930	中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金	1971883.0
31	600171.SH	20201031	20200930	杨国霞	1606812.0
32	600171.SH	20200829	20200630	华大半导体有限公司	178200000.0
33	600171.SH	20200829	20200630	中央汇金资产管理有限责任公司	30619700.0
34	600171.SH	20200829	20200630	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	9250765.0
35	600171.SH	20200829	20200630	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	6388121.0
36	600171.SH	20200829	20200630	香港中央结算有限公司(陆股通)	4330509.0
37	600171.SH	20200829	20200630	中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金	3363509.0
38	600171.SH	20200829	20200630	杨莅宁	2607210.0
39	600171.SH	20200829	20200630	白凤天	1975531.0
40	600171.SH	20200829	20200630	陈晓东	1900000.0
0	600206.SH	20210428	20210331	有研科技集团有限公司	280098368.0
1	600206.SH	20210428	20210331	广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划	17457400.0
2	600206.SH	20210428	20210331	中国稀有稀土股份有限公司	13340000.0
3	600206.SH	20210428	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	9571700.0
4	600206.SH	20210428	20210331	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	6495100.0
5	600206.SH	20210428	20210331	中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金	4143699.0
6	600206.SH	20210428	20210331	中国银河证券股份有限公司-华泰柏瑞中证稀土产业交易型开放式指数证券投资基金	3446300.0
7	600206.SH	20210428	20210331	香港中央结算有限公司(陆股通)	3202205.0
8	600206.SH	20210428	20210331	李建华	2748500.0
9	600206.SH	20210428	20210331	张育智	2150000.0
12	600206.SH	20210416	20201231	有研科技集团有限公司	280098368.0
13	600206.SH	20210416	20201231	广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划	17457400.0
14	600206.SH	20210416	20201231	中国稀有稀土股份有限公司	13340000.0
15	600206.SH	20210416	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	9000400.0
16	600206.SH	20210416	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	7804300.0
17	600206.SH	20210416	20201231	香港中央结算有限公司(陆股通)	7406295.0
18	600206.SH	20210416	20201231	余巧英	4276600.0
19	600206.SH	20210416	20201231	中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金	3124699.0
20	600206.SH	20210416	20201231	李建华	2748500.0
21	600206.SH	20210416	20201231	张育智	2350000.0
22	600206.SH	20201020	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	10130200.0
23	600206.SH	20201020	20200930	有研科技集团有限公司	280098368.0
24	600206.SH	20201020	20200930	广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划	17457400.0
25	600206.SH	20201020	20200930	中国稀有稀土股份有限公司	13500000.0
27	600206.SH	20201020	20200930	香港中央结算有限公司(陆股通)	9647606.0
28	600206.SH	20201020	20200930	中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金	3032978.0
29	600206.SH	20201020	20200930	中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金	2994546.0
30	600206.SH	20201020	20200930	李建华	2748500.0
31	600206.SH	20201020	20200930	戴春花	2630087.0
32	600206.SH	20201020	20200930	张育智	2350000.0
34	600206.SH	20200825	20200630	中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金	2517700.0
35	600206.SH	20200825	20200630	有研科技集团有限公司	280098368.0
36	600206.SH	20200825	20200630	广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划	17500000.0
37	600206.SH	20200825	20200630	香港中央结算有限公司(陆股通)	17363075.0
38	600206.SH	20200825	20200630	中国稀有稀土股份有限公司	15000000.0
39	600206.SH	20200825	20200630	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	6689200.0
40	600206.SH	20200825	20200630	招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金	2676055.0
0	600360.SH	20210430	20210331	保宁资本有限公司-保宁新兴市场基金(美国)	8799100.0
1	600360.SH	20210430	20210331	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	8493283.0
2	600360.SH	20210430	20210331	中国国际金融香港资产管理有限公司-客户资金	5583417.0
3	600360.SH	20210430	20210331	成雅芝	5480000.0
4	600360.SH	20210430	20210331	戴红	4076864.0
5	600360.SH	20210430	20210331	乌鲁木齐益丰年股权投资管理有限合伙企业	3462900.0
6	600360.SH	20210430	20210331	王衍斌	3207000.0
7	600360.SH	20210430	20210331	上海鹏盛科技实业有限公司	214326656.0
8	600360.SH	20210430	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	12238724.0
9	600360.SH	20210430	20210331	中信证券股份有限公司	10374652.0
10	600360.SH	20210429	20201231	上海鹏盛科技实业有限公司	214326656.0
11	600360.SH	20210429	20201231	中信证券股份有限公司	11388757.0
12	600360.SH	20210429	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	11146824.0
13	600360.SH	20210429	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	9720983.0
14	600360.SH	20210429	20201231	保宁资本有限公司-保宁新兴市场基金(美国)	8827800.0
15	600360.SH	20210429	20201231	中国国际金融香港资产管理有限公司-客户资金	6042765.0
16	600360.SH	20210429	20201231	成雅芝	5480000.0
17	600360.SH	20210429	20201231	招商银行股份有限公司-光大保德信新增长混合型证券投资基金	5000000.0
18	600360.SH	20210429	20201231	乌鲁木齐益丰年股权投资管理有限合伙企业	4805786.0
19	600360.SH	20210429	20201231	戴红	4117064.0
20	600360.SH	20201031	20200930	上海鹏盛科技实业有限公司	214326656.0
21	600360.SH	20201031	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	15326083.0
22	600360.SH	20201031	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	13119124.0
23	600360.SH	20201031	20200930	成雅芝	5480000.0
24	600360.SH	20201031	20200930	戴红	4109764.0
25	600360.SH	20201031	20200930	王衍斌	2897400.0
26	600360.SH	20201031	20200930	冯群侠	2881533.0
27	600360.SH	20201031	20200930	姚颖臻	2742419.0
28	600360.SH	20201031	20200930	吉林市中小企业融资担保集团有限公司	2522000.0
29	600360.SH	20201031	20200930	上海上阳投资管理咨询有限公司	1921300.0
32	600360.SH	20200829	20200630	王衍斌	2860000.0
33	600360.SH	20200829	20200630	姚颖臻	2784219.0
34	600360.SH	20200829	20200630	吕大海	2668800.0
35	600360.SH	20200829	20200630	上海鹏盛科技实业有限公司	215916656.0
36	600360.SH	20200829	20200630	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	12655403.0
37	600360.SH	20200829	20200630	李金海	8758600.0
38	600360.SH	20200829	20200630	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	8725424.0
39	600360.SH	20200829	20200630	成雅芝	5480000.0
40	600360.SH	20200829	20200630	戴红	4104164.0
0	600460.SH	20210429	20210331	杭州士兰控股有限公司	513503234.0
1	600460.SH	20210429	20210331	招商银行股份有限公司-银河创新成长混合型证券投资基金	54500000.0
2	600460.SH	20210429	20210331	厦门半导体投资集团有限公司	21276595.0
3	600460.SH	20210429	20210331	招商银行股份有限公司-兴全合润混合型证券投资基金	16981589.0
4	600460.SH	20210429	20210331	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	20568294.0
5	600460.SH	20210429	20210331	招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)	13547310.0
6	600460.SH	20210429	20210331	香港中央结算有限公司(陆股通)	17758536.0
7	600460.SH	20210429	20210331	宁波银行股份有限公司-景顺长城成长龙头一年持有期混合型证券投资基金	12251332.0
10	600460.SH	20210429	20210331	陈向东	12349896.0
12	600460.SH	20210429	20210331	中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)	11135943.0
13	600460.SH	20210313	20201231	招商银行股份有限公司-银河创新成长混合型证券投资基金	43128994.0
14	600460.SH	20210313	20201231	中央汇金资产管理有限责任公司	31071900.0
15	600460.SH	20210313	20201231	香港中央结算有限公司(陆股通)	24553073.0
16	600460.SH	20210313	20201231	厦门半导体投资集团有限公司	21276595.0
17	600460.SH	20210313	20201231	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	20010674.0
18	600460.SH	20210313	20201231	陈向东	12349896.0
19	600460.SH	20210313	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	10782119.0
20	600460.SH	20210313	20201231	范伟宏	10613866.0
21	600460.SH	20210313	20201231	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	10296085.0
22	600460.SH	20210313	20201231	杭州士兰控股有限公司	513503234.0
23	600460.SH	20201030	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	13464619.0
24	600460.SH	20201030	20200930	杭州士兰控股有限公司	513503234.0
25	600460.SH	20201030	20200930	中央汇金资产管理有限责任公司	31071900.0
26	600460.SH	20201030	20200930	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	29458040.0
27	600460.SH	20201030	20200930	厦门半导体投资集团有限公司	21276595.0
28	600460.SH	20201030	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	15843625.0
30	600460.SH	20201030	20200930	香港中央结算有限公司(陆股通)	12521027.0
31	600460.SH	20201030	20200930	陈向东	12349896.0
32	600460.SH	20201030	20200930	范伟宏	10613866.0
33	600460.SH	20201030	20200930	施玉庆	9419699.0
34	600460.SH	20200725	20200710	杭州士兰控股有限公司	513503234.0
35	600460.SH	20200725	20200710	中央汇金资产管理有限责任公司	31071900.0
36	600460.SH	20200725	20200710	厦门半导体投资集团有限公司	21276595.0
37	600460.SH	20200725	20200710	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	20220549.0
38	600460.SH	20200725	20200710	香港中央结算有限公司(陆股通)	14577230.0
39	600460.SH	20200725	20200710	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	14505315.0
40	600460.SH	20200725	20200710	江苏新潮科技集团有限公司	11004296.0
0	600584.SH	20210429	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	16875350.0
1	600584.SH	20210429	20210331	芯电半导体(上海)有限公司	194137798.0
2	600584.SH	20210429	20210331	国家集成电路产业投资基金股份有限公司	97734074.0
3	600584.SH	20210429	20210331	中国工商银行股份有限公司-诺安成长股票型证券投资基金	66604616.0
4	600584.SH	20210429	20210331	招商银行股份有限公司-银河创新成长混合型证券投资基金	36000000.0
5	600584.SH	20210429	20210331	中央汇金资产管理有限责任公司	31363300.0
6	600584.SH	20210429	20210331	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	28903716.0
7	600584.SH	20210429	20210331	香港中央结算有限公司(陆股通)	19315725.0
9	600584.SH	20210429	20210331	交通银行股份有限公司-诺安和鑫保本混合型证券投资基金	16054065.0
10	600584.SH	20210429	20210331	孙靖	15174342.0
11	600584.SH	20210429	20201231	芯电半导体(上海)有限公司	194137798.0
12	600584.SH	20210429	20201231	国家集成电路产业投资基金股份有限公司	113762732.0
13	600584.SH	20210429	20201231	中国工商银行股份有限公司-诺安成长股票型证券投资基金	66604616.0
14	600584.SH	20210429	20201231	招商银行股份有限公司-银河创新成长混合型证券投资基金	39699406.0
15	600584.SH	20210429	20201231	中央汇金资产管理有限责任公司	31363300.0
16	600584.SH	20210429	20201231	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	28674167.0
17	600584.SH	20210429	20201231	交通银行股份有限公司-诺安和鑫保本混合型证券投资基金	19125126.0
18	600584.SH	20210429	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	15935850.0
19	600584.SH	20210429	20201231	孙靖	15470242.0
20	600584.SH	20210429	20201231	香港中央结算有限公司(陆股通)	14519409.0
21	600584.SH	20201031	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	19071750.0
22	600584.SH	20201031	20200930	国家集成电路产业投资基金股份有限公司	129791394.0
23	600584.SH	20201031	20200930	中国工商银行股份有限公司-诺安成长股票型证券投资基金	66604616.0
24	600584.SH	20201031	20200930	芯电半导体(上海)有限公司	43285527.0
25	600584.SH	20201031	20200930	招商银行股份有限公司-银河创新成长混合型证券投资基金	38099409.0
26	600584.SH	20201031	20200930	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	35145975.0
27	600584.SH	20201031	20200930	中央汇金资产管理有限责任公司	31363300.0
28	600584.SH	20201031	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	22590597.0
29	600584.SH	20201031	20200930	交通银行股份有限公司-诺安和鑫保本混合型证券投资基金	19361926.0
31	600584.SH	20201031	20200930	孙靖	15563242.0
32	600584.SH	20200821	20200630	国家集成电路产业投资基金股份有限公司	129791394.0
33	600584.SH	20200821	20200630	芯电半导体(上海)有限公司	43285527.0
34	600584.SH	20200821	20200630	中国工商银行股份有限公司-诺安成长股票型证券投资基金	36929687.0
35	600584.SH	20200821	20200630	招商银行股份有限公司-银河创新成长混合型证券投资基金	35099555.0
36	600584.SH	20200821	20200630	中央汇金资产管理有限责任公司	31363300.0
37	600584.SH	20200821	20200630	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	25434945.0
38	600584.SH	20200821	20200630	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	19023105.0
39	600584.SH	20200821	20200630	孙靖	18773754.0
40	600584.SH	20200821	20200630	中国建设银行股份有限公司-广发多元新兴股票型证券投资基金	13077800.0
0	600667.SH	20210429	20210331	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	24095401.0
1	600667.SH	20210429	20210331	无锡产业发展集团有限公司	630094836.0
2	600667.SH	20210429	20210331	国家集成电路产业投资基金股份有限公司	105309574.0
3	600667.SH	20210429	20210331	无锡市建设发展投资有限公司	73053282.0
4	600667.SH	20210429	20210331	无锡市金融创业投资集团有限公司	66174741.0
5	600667.SH	20210429	20210331	香港中央结算有限公司(陆股通)	63174066.0
6	600667.SH	20210429	20210331	无锡创业投资集团有限公司	60401612.0
7	600667.SH	20210429	20210331	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	38592800.0
8	600667.SH	20210429	20210331	赵振元	30588235.0
10	600667.SH	20210429	20210331	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	16486699.0
11	600667.SH	20210421	20201231	无锡市金融创业投资集团有限公司	66174741.0
12	600667.SH	20210421	20201231	无锡产业发展集团有限公司	630094836.0
13	600667.SH	20210421	20201231	国家集成电路产业投资基金股份有限公司	108938099.0
14	600667.SH	20210421	20201231	无锡市建设发展投资有限公司	73553282.0
16	600667.SH	20210421	20201231	无锡创业投资集团有限公司	60401612.0
17	600667.SH	20210421	20201231	香港中央结算有限公司(陆股通)	47011819.0
18	600667.SH	20210421	20201231	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	40640100.0
19	600667.SH	20210421	20201231	赵振元	30588235.0
20	600667.SH	20210421	20201231	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	22702201.0
21	600667.SH	20210421	20201231	苏州国际发展集团有限公司	20160642.0
22	600667.SH	20201029	20200930	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	21443101.0
23	600667.SH	20201029	20200930	无锡市金融投资有限责任公司	66174741.0
24	600667.SH	20201029	20200930	无锡产业发展集团有限公司	630094836.0
25	600667.SH	20201029	20200930	国家集成电路产业投资基金股份有限公司	108938099.0
26	600667.SH	20201029	20200930	无锡市建设发展投资有限公司	74321382.0
28	600667.SH	20201029	20200930	无锡创业投资集团有限公司	60401612.0
29	600667.SH	20201029	20200930	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	49363476.0
30	600667.SH	20201029	20200930	香港中央结算有限公司(陆股通)	45017760.0
31	600667.SH	20201029	20200930	赵振元	30588235.0
32	600667.SH	20201029	20200930	中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金	25343399.0
34	600667.SH	20200827	20200630	无锡市金融投资有限责任公司	67488341.0
35	600667.SH	20200827	20200630	无锡产业发展集团有限公司	630094836.0
36	600667.SH	20200827	20200630	国家集成电路产业投资基金股份有限公司	130000000.0
37	600667.SH	20200827	20200630	无锡创业投资集团有限公司	79339715.0
38	600667.SH	20200827	20200630	无锡市建设发展投资有限公司	75321382.0
40	600667.SH	20200827	20200630	香港中央结算有限公司(陆股通)	57500673.0
0	600703.SH	20210428	20210331	厦门三安电子有限公司	1213823341.0
1	600703.SH	20210428	20210331	国家集成电路产业投资基金股份有限公司	379358775.0
2	600703.SH	20210428	20210331	福建三安集团有限公司	243618660.0
3	600703.SH	20210428	20210331	香港中央结算有限公司(陆股通)	118833766.0
4	600703.SH	20210428	20210331	中国工商银行股份有限公司-诺安成长股票型证券投资基金	113608142.0
5	600703.SH	20210428	20210331	兴业银行股份有限公司-兴全趋势投资混合型证券投资基金	98930195.0
6	600703.SH	20210428	20210331	中国证券金融股份有限公司	94151164.0
7	600703.SH	20210428	20210331	三安光电股份有限公司-第三期员工持股计划	76017479.0
8	600703.SH	20210428	20210331	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	65832360.0
9	600703.SH	20210428	20210331	兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金	62956373.0
10	600703.SH	20210428	20201231	厦门三安电子有限公司	1213823341.0
11	600703.SH	20210428	20201231	国家集成电路产业投资基金股份有限公司	379358775.0
12	600703.SH	20210428	20201231	福建三安集团有限公司	243618660.0
13	600703.SH	20210428	20201231	中国工商银行股份有限公司-诺安成长股票型证券投资基金	117956743.0
14	600703.SH	20210428	20201231	香港中央结算有限公司(陆股通)	117117870.0
15	600703.SH	20210428	20201231	中国证券金融股份有限公司	94151208.0
16	600703.SH	20210428	20201231	三安光电股份有限公司-第三期员工持股计划	76017479.0
17	600703.SH	20210428	20201231	兴业银行股份有限公司-兴全趋势投资混合型证券投资基金	72892692.0
18	600703.SH	20210428	20201231	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	70563628.0
